"date";"annee";"mois";"jour";"secteur";"horaire";"observateurs";"activites";"categorie_usage";"nombre";"commentaires";"commentaires_secteur"
2024-06-26;2024;"juin";26;"A Torra di Murtella";"17:00:00";"Alexandre Crispi, Cedric Minicucci";"peche_du_bord";"peche_de_loisir";0;"1 foil";NA
2024-06-26;2024;"juin";26;"A Torra di Murtella";"17:00:00";"Alexandre Crispi, Cedric Minicucci";"chasse_sous-marine";"peche_de_loisir";0;"1 foil";NA
2024-06-26;2024;"juin";26;"A Torra di Murtella";"17:00:00";"Alexandre Crispi, Cedric Minicucci";"plongee_sous-marine";"loisirs_sous-marins";0;"1 foil";NA
2024-06-26;2024;"juin";26;"A Torra di Murtella";"17:00:00";"Alexandre Crispi, Cedric Minicucci";"promenade_en_mer";"transport_de_passagers_et_promenades_en_mer";0;"1 foil";NA
2024-06-26;2024;"juin";26;"Fiume Santu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"paddle";"sports_nautiques_non_motorises";5;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"kayak";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"pedalo";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"multicoques";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"monocoque";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"voile";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"jet_ski";"sports_motonautiques";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"ski_nautique";"sports_motonautiques";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"bouee_tractee";"sports_motonautiques";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"autre";"sports_motonautiques";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"peche_embarquee";"peche_de_loisir";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"peche_du_bord";"peche_de_loisir";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"chasse_sous-marine";"peche_de_loisir";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"plongee_sous-marine";"loisirs_sous-marins";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"promenade_en_mer";"transport_de_passagers_et_promenades_en_mer";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"paddle";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"kayak";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"pedalo";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"multicoques";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"monocoque";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"voile";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"jet_ski";"sports_motonautiques";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"ski_nautique";"sports_motonautiques";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"bouee_tractee";"sports_motonautiques";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"autre";"sports_motonautiques";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"peche_embarquee";"peche_de_loisir";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"peche_du_bord";"peche_de_loisir";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"chasse_sous-marine";"peche_de_loisir";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"plongee_sous-marine";"loisirs_sous-marins";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"promenade_en_mer";"transport_de_passagers_et_promenades_en_mer";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"paddle";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"kayak";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"pedalo";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"multicoques";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"monocoque";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"voile";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"jet_ski";"sports_motonautiques";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"ski_nautique";"sports_motonautiques";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"bouee_tractee";"sports_motonautiques";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"autre";"sports_motonautiques";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"peche_embarquee";"peche_de_loisir";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"peche_du_bord";"peche_de_loisir";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"chasse_sous-marine";"peche_de_loisir";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"plongee_sous-marine";"loisirs_sous-marins";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"promenade_en_mer";"transport_de_passagers_et_promenades_en_mer";0;NA;NA
2024-06-26;2024;"juin";26;"Fiume Santu";"17:00:00";"Alexandre Crispi, Cedric Minicucci";"paddle";"sports_nautiques_non_motorises";0;"bella vita";NA
2024-06-26;2024;"juin";26;"Fiume Santu";"17:00:00";"Alexandre Crispi, Cedric Minicucci";"kayak";"sports_nautiques_non_motorises";0;"bella vita";NA
2024-06-26;2024;"juin";26;"Fiume Santu";"17:00:00";"Alexandre Crispi, Cedric Minicucci";"pedalo";"sports_nautiques_non_motorises";0;"bella vita";NA
2024-06-26;2024;"juin";26;"Fiume Santu";"17:00:00";"Alexandre Crispi, Cedric Minicucci";"multicoques";"sports_nautiques_non_motorises";1;"bella vita";NA
2024-06-26;2024;"juin";26;"Fiume Santu";"17:00:00";"Alexandre Crispi, Cedric Minicucci";"monocoque";"sports_nautiques_non_motorises";0;"bella vita";NA
2024-06-26;2024;"juin";26;"Fiume Santu";"17:00:00";"Alexandre Crispi, Cedric Minicucci";"voile";"sports_nautiques_non_motorises";0;"bella vita";NA
2024-06-26;2024;"juin";26;"Fiume Santu";"17:00:00";"Alexandre Crispi, Cedric Minicucci";"jet_ski";"sports_motonautiques";0;"bella vita";NA
2024-06-26;2024;"juin";26;"Fiume Santu";"17:00:00";"Alexandre Crispi, Cedric Minicucci";"ski_nautique";"sports_motonautiques";0;"bella vita";NA
2024-06-26;2024;"juin";26;"Fiume Santu";"17:00:00";"Alexandre Crispi, Cedric Minicucci";"bouee_tractee";"sports_motonautiques";0;"bella vita";NA
2024-06-26;2024;"juin";26;"Fiume Santu";"17:00:00";"Alexandre Crispi, Cedric Minicucci";"autre";"sports_motonautiques";0;"bella vita";NA
2024-06-26;2024;"juin";26;"Fiume Santu";"17:00:00";"Alexandre Crispi, Cedric Minicucci";"peche_embarquee";"peche_de_loisir";0;"bella vita";NA
2024-06-26;2024;"juin";26;"Fiume Santu";"17:00:00";"Alexandre Crispi, Cedric Minicucci";"peche_du_bord";"peche_de_loisir";0;"bella vita";NA
2024-06-26;2024;"juin";26;"Fiume Santu";"17:00:00";"Alexandre Crispi, Cedric Minicucci";"chasse_sous-marine";"peche_de_loisir";0;"bella vita";NA
2024-06-26;2024;"juin";26;"Fiume Santu";"17:00:00";"Alexandre Crispi, Cedric Minicucci";"plongee_sous-marine";"loisirs_sous-marins";0;"bella vita";NA
2024-06-26;2024;"juin";26;"Fiume Santu";"17:00:00";"Alexandre Crispi, Cedric Minicucci";"promenade_en_mer";"transport_de_passagers_et_promenades_en_mer";0;"bella vita";NA
2024-06-26;2024;"juin";26;"Ghignu";"09:00:00";"Laurent Ceccaldi, Axel Priouzeau";"paddle";"sports_nautiques_non_motorises";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"09:00:00";"Laurent Ceccaldi, Axel Priouzeau";"kayak";"sports_nautiques_non_motorises";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"09:00:00";"Laurent Ceccaldi, Axel Priouzeau";"pedalo";"sports_nautiques_non_motorises";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"09:00:00";"Laurent Ceccaldi, Axel Priouzeau";"multicoques";"sports_nautiques_non_motorises";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"09:00:00";"Laurent Ceccaldi, Axel Priouzeau";"monocoque";"sports_nautiques_non_motorises";3;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"09:00:00";"Laurent Ceccaldi, Axel Priouzeau";"voile";"sports_nautiques_non_motorises";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"09:00:00";"Laurent Ceccaldi, Axel Priouzeau";"jet_ski";"sports_motonautiques";1;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"09:00:00";"Laurent Ceccaldi, Axel Priouzeau";"ski_nautique";"sports_motonautiques";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"09:00:00";"Laurent Ceccaldi, Axel Priouzeau";"bouee_tractee";"sports_motonautiques";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"09:00:00";"Laurent Ceccaldi, Axel Priouzeau";"autre";"sports_motonautiques";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"09:00:00";"Laurent Ceccaldi, Axel Priouzeau";"peche_embarquee";"peche_de_loisir";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"09:00:00";"Laurent Ceccaldi, Axel Priouzeau";"peche_du_bord";"peche_de_loisir";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"09:00:00";"Laurent Ceccaldi, Axel Priouzeau";"chasse_sous-marine";"peche_de_loisir";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"09:00:00";"Laurent Ceccaldi, Axel Priouzeau";"plongee_sous-marine";"loisirs_sous-marins";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"09:00:00";"Laurent Ceccaldi, Axel Priouzeau";"promenade_en_mer";"transport_de_passagers_et_promenades_en_mer";1;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"12:00:00";"Laurent Ceccaldi, Axel Priouzeau";"paddle";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Ghignu";"12:00:00";"Laurent Ceccaldi, Axel Priouzeau";"kayak";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Ghignu";"12:00:00";"Laurent Ceccaldi, Axel Priouzeau";"pedalo";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Ghignu";"12:00:00";"Laurent Ceccaldi, Axel Priouzeau";"multicoques";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Ghignu";"12:00:00";"Laurent Ceccaldi, Axel Priouzeau";"monocoque";"sports_nautiques_non_motorises";6;NA;NA
2024-06-26;2024;"juin";26;"Ghignu";"12:00:00";"Laurent Ceccaldi, Axel Priouzeau";"voile";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Ghignu";"12:00:00";"Laurent Ceccaldi, Axel Priouzeau";"jet_ski";"sports_motonautiques";1;NA;NA
2024-06-26;2024;"juin";26;"Ghignu";"12:00:00";"Laurent Ceccaldi, Axel Priouzeau";"ski_nautique";"sports_motonautiques";0;NA;NA
2024-06-26;2024;"juin";26;"Ghignu";"12:00:00";"Laurent Ceccaldi, Axel Priouzeau";"bouee_tractee";"sports_motonautiques";0;NA;NA
2024-06-26;2024;"juin";26;"Ghignu";"12:00:00";"Laurent Ceccaldi, Axel Priouzeau";"autre";"sports_motonautiques";0;NA;NA
2024-06-26;2024;"juin";26;"Ghignu";"12:00:00";"Laurent Ceccaldi, Axel Priouzeau";"peche_embarquee";"peche_de_loisir";0;NA;NA
2024-06-26;2024;"juin";26;"Ghignu";"12:00:00";"Laurent Ceccaldi, Axel Priouzeau";"peche_du_bord";"peche_de_loisir";0;NA;NA
2024-06-26;2024;"juin";26;"Ghignu";"12:00:00";"Laurent Ceccaldi, Axel Priouzeau";"chasse_sous-marine";"peche_de_loisir";0;NA;NA
2024-06-26;2024;"juin";26;"Ghignu";"12:00:00";"Laurent Ceccaldi, Axel Priouzeau";"plongee_sous-marine";"loisirs_sous-marins";0;NA;NA
2024-06-26;2024;"juin";26;"Ghignu";"12:00:00";"Laurent Ceccaldi, Axel Priouzeau";"promenade_en_mer";"transport_de_passagers_et_promenades_en_mer";0;NA;NA
2024-06-26;2024;"juin";26;"Ghignu";"15:00:00";"Laurent Ceccaldi, Axel Priouzeau";"paddle";"sports_nautiques_non_motorises";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"15:00:00";"Laurent Ceccaldi, Axel Priouzeau";"kayak";"sports_nautiques_non_motorises";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"15:00:00";"Laurent Ceccaldi, Axel Priouzeau";"pedalo";"sports_nautiques_non_motorises";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"15:00:00";"Laurent Ceccaldi, Axel Priouzeau";"multicoques";"sports_nautiques_non_motorises";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"15:00:00";"Laurent Ceccaldi, Axel Priouzeau";"monocoque";"sports_nautiques_non_motorises";1;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"15:00:00";"Laurent Ceccaldi, Axel Priouzeau";"voile";"sports_nautiques_non_motorises";2;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"15:00:00";"Laurent Ceccaldi, Axel Priouzeau";"jet_ski";"sports_motonautiques";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"15:00:00";"Laurent Ceccaldi, Axel Priouzeau";"ski_nautique";"sports_motonautiques";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"15:00:00";"Laurent Ceccaldi, Axel Priouzeau";"bouee_tractee";"sports_motonautiques";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"15:00:00";"Laurent Ceccaldi, Axel Priouzeau";"autre";"sports_motonautiques";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"15:00:00";"Laurent Ceccaldi, Axel Priouzeau";"peche_embarquee";"peche_de_loisir";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"15:00:00";"Laurent Ceccaldi, Axel Priouzeau";"peche_du_bord";"peche_de_loisir";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"15:00:00";"Laurent Ceccaldi, Axel Priouzeau";"chasse_sous-marine";"peche_de_loisir";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"15:00:00";"Laurent Ceccaldi, Axel Priouzeau";"plongee_sous-marine";"loisirs_sous-marins";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"15:00:00";"Laurent Ceccaldi, Axel Priouzeau";"promenade_en_mer";"transport_de_passagers_et_promenades_en_mer";1;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"17:00:00";"Laurent Ceccaldi, Axel Priouzeau";"paddle";"sports_nautiques_non_motorises";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"17:00:00";"Laurent Ceccaldi, Axel Priouzeau";"kayak";"sports_nautiques_non_motorises";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"17:00:00";"Laurent Ceccaldi, Axel Priouzeau";"pedalo";"sports_nautiques_non_motorises";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"17:00:00";"Laurent Ceccaldi, Axel Priouzeau";"multicoques";"sports_nautiques_non_motorises";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"17:00:00";"Laurent Ceccaldi, Axel Priouzeau";"monocoque";"sports_nautiques_non_motorises";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"17:00:00";"Laurent Ceccaldi, Axel Priouzeau";"voile";"sports_nautiques_non_motorises";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"17:00:00";"Laurent Ceccaldi, Axel Priouzeau";"jet_ski";"sports_motonautiques";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"17:00:00";"Laurent Ceccaldi, Axel Priouzeau";"ski_nautique";"sports_motonautiques";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"17:00:00";"Laurent Ceccaldi, Axel Priouzeau";"bouee_tractee";"sports_motonautiques";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"17:00:00";"Laurent Ceccaldi, Axel Priouzeau";"autre";"sports_motonautiques";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"17:00:00";"Laurent Ceccaldi, Axel Priouzeau";"peche_embarquee";"peche_de_loisir";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"17:00:00";"Laurent Ceccaldi, Axel Priouzeau";"peche_du_bord";"peche_de_loisir";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"17:00:00";"Laurent Ceccaldi, Axel Priouzeau";"chasse_sous-marine";"peche_de_loisir";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"17:00:00";"Laurent Ceccaldi, Axel Priouzeau";"plongee_sous-marine";"loisirs_sous-marins";0;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Ghignu";"17:00:00";"Laurent Ceccaldi, Axel Priouzeau";"promenade_en_mer";"transport_de_passagers_et_promenades_en_mer";1;"Isula promenade en mer";NA
2024-06-26;2024;"juin";26;"Lotu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"paddle";"sports_nautiques_non_motorises";1;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"kayak";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"pedalo";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"multicoques";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"monocoque";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"voile";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"jet_ski";"sports_motonautiques";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"ski_nautique";"sports_motonautiques";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"bouee_tractee";"sports_motonautiques";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"autre";"sports_motonautiques";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"peche_embarquee";"peche_de_loisir";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"peche_du_bord";"peche_de_loisir";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"chasse_sous-marine";"peche_de_loisir";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"plongee_sous-marine";"loisirs_sous-marins";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"09:00:00";"Alexandre Crispi, Cedric Minicucci";"promenade_en_mer";"transport_de_passagers_et_promenades_en_mer";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"paddle";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"kayak";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"pedalo";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"multicoques";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"monocoque";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"voile";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"jet_ski";"sports_motonautiques";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"ski_nautique";"sports_motonautiques";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"bouee_tractee";"sports_motonautiques";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"autre";"sports_motonautiques";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"peche_embarquee";"peche_de_loisir";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"peche_du_bord";"peche_de_loisir";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"chasse_sous-marine";"peche_de_loisir";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"plongee_sous-marine";"loisirs_sous-marins";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"12:00:00";"Alexandre Crispi, Cedric Minicucci";"promenade_en_mer";"transport_de_passagers_et_promenades_en_mer";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"paddle";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"kayak";"sports_nautiques_non_motorises";1;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"pedalo";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"multicoques";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"monocoque";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"voile";"sports_nautiques_non_motorises";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"jet_ski";"sports_motonautiques";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"ski_nautique";"sports_motonautiques";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"bouee_tractee";"sports_motonautiques";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"autre";"sports_motonautiques";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"peche_embarquee";"peche_de_loisir";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"peche_du_bord";"peche_de_loisir";0;NA;NA
2024-06-26;2024;"juin";26;"Lotu";"15:00:00";"Alexandre Crispi, Cedric Minicucci";"chasse_sous-marine";"peche_de_loisir";0;NA;NA
