"date","annee","mois","secteur","horaire","type","statut","taille","nombre","total_type_statut","commentaires"
2021-07-28,2021,"juillet","Saleccia",15:00:00,"Voilier","navigation","L<8",NA,1,NA
2021-07-28,2021,"juillet","Saleccia",15:00:00,"Voilier","navigation","8<L<18",NA,1,NA
2021-07-28,2021,"juillet","Saleccia",15:00:00,"Voilier","navigation","18<L<24",NA,1,NA
2021-07-28,2021,"juillet","Saleccia",15:00:00,"Voilier","navigation","24<L<45",NA,1,NA
2021-07-28,2021,"juillet","Saleccia",15:00:00,"Voilier","navigation","L>45",NA,1,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Moteur","ancre","L<8",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Moteur","ancre","8<L<18",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Moteur","ancre","18<L<24",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Moteur","ancre","24<L<45",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Moteur","ancre","L>45",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Moteur","bouee","L<8",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Moteur","bouee","8<L<18",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Moteur","bouee","18<L<24",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Moteur","bouee","24<L<45",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Moteur","bouee","L>45",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Moteur","navigation","L<8",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Moteur","navigation","8<L<18",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Moteur","navigation","18<L<24",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Moteur","navigation","24<L<45",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Moteur","navigation","L>45",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Voilier","ancre","L<8",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Voilier","ancre","8<L<18",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Voilier","ancre","18<L<24",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Voilier","ancre","24<L<45",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Voilier","ancre","L>45",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Voilier","bouee","L<8",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Voilier","bouee","8<L<18",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Voilier","bouee","18<L<24",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Voilier","bouee","24<L<45",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Voilier","bouee","L>45",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Voilier","navigation","L<8",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Voilier","navigation","8<L<18",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Voilier","navigation","18<L<24",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Voilier","navigation","24<L<45",NA,NA,NA
2021-07-28,2021,"juillet","Saleccia",17:00:00,"Voilier","navigation","L>45",NA,NA,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Moteur","ancre","L<8",6,7,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Moteur","ancre","8<L<18",1,7,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Moteur","ancre","18<L<24",0,7,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Moteur","ancre","24<L<45",0,7,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Moteur","ancre","L>45",0,7,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Moteur","bouee","L<8",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Moteur","bouee","L>45",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Moteur","navigation","L<8",NA,10,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Moteur","navigation","8<L<18",NA,10,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Moteur","navigation","18<L<24",NA,10,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Moteur","navigation","24<L<45",NA,10,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Moteur","navigation","L>45",NA,10,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Voilier","ancre","L<8",0,5,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Voilier","ancre","8<L<18",5,5,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Voilier","ancre","18<L<24",0,5,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Voilier","ancre","24<L<45",0,5,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Voilier","ancre","L>45",0,5,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Voilier","bouee","L<8",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Voilier","bouee","L>45",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Voilier","navigation","L<8",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Voilier","navigation","8<L<18",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Voilier","navigation","18<L<24",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Voilier","navigation","24<L<45",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",09:00:00,"Voilier","navigation","L>45",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Moteur","ancre","L<8",25,33,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Moteur","ancre","8<L<18",8,33,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Moteur","ancre","18<L<24",0,33,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Moteur","ancre","24<L<45",0,33,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Moteur","ancre","L>45",0,33,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Moteur","bouee","L<8",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Moteur","bouee","L>45",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Moteur","navigation","L<8",NA,15,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Moteur","navigation","8<L<18",NA,15,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Moteur","navigation","18<L<24",NA,15,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Moteur","navigation","24<L<45",NA,15,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Moteur","navigation","L>45",NA,15,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Voilier","ancre","L<8",0,5,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Voilier","ancre","8<L<18",5,5,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Voilier","ancre","18<L<24",0,5,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Voilier","ancre","24<L<45",0,5,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Voilier","ancre","L>45",0,5,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Voilier","bouee","L<8",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Voilier","bouee","L>45",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Voilier","navigation","L<8",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Voilier","navigation","8<L<18",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Voilier","navigation","18<L<24",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Voilier","navigation","24<L<45",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",12:00:00,"Voilier","navigation","L>45",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Moteur","ancre","L<8",38,49,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Moteur","ancre","8<L<18",11,49,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Moteur","ancre","18<L<24",0,49,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Moteur","ancre","24<L<45",0,49,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Moteur","ancre","L>45",0,49,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Moteur","bouee","L<8",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Moteur","bouee","L>45",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Moteur","navigation","L<8",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Moteur","navigation","8<L<18",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Moteur","navigation","18<L<24",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Moteur","navigation","24<L<45",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Moteur","navigation","L>45",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Voilier","ancre","L<8",0,12,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Voilier","ancre","8<L<18",11,12,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Voilier","ancre","18<L<24",1,12,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Voilier","ancre","24<L<45",0,12,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Voilier","ancre","L>45",0,12,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Voilier","bouee","L<8",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Voilier","bouee","L>45",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Voilier","navigation","L<8",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Voilier","navigation","8<L<18",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Voilier","navigation","18<L<24",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Voilier","navigation","24<L<45",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",15:00:00,"Voilier","navigation","L>45",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Moteur","ancre","L<8",27,43,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Moteur","ancre","8<L<18",16,43,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Moteur","ancre","18<L<24",0,43,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Moteur","ancre","24<L<45",0,43,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Moteur","ancre","L>45",0,43,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Moteur","bouee","L<8",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Moteur","bouee","L>45",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Moteur","navigation","L<8",NA,4,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Moteur","navigation","8<L<18",NA,4,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Moteur","navigation","18<L<24",NA,4,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Moteur","navigation","24<L<45",NA,4,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Moteur","navigation","L>45",NA,4,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Voilier","ancre","L<8",0,6,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Voilier","ancre","8<L<18",6,6,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Voilier","ancre","18<L<24",0,6,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Voilier","ancre","24<L<45",0,6,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Voilier","ancre","L>45",0,6,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Voilier","bouee","L<8",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Voilier","bouee","L>45",NA,0,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Voilier","navigation","L<8",NA,2,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Voilier","navigation","8<L<18",NA,2,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Voilier","navigation","18<L<24",NA,2,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Voilier","navigation","24<L<45",NA,2,NA
2021-08-18,2021,"août","Fiume Santu",17:00:00,"Voilier","navigation","L>45",NA,2,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Moteur","ancre","L<8",0,0,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Moteur","ancre","8<L<18",0,0,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Moteur","ancre","18<L<24",0,0,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Moteur","ancre","24<L<45",0,0,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Moteur","ancre","L>45",0,0,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Moteur","bouee","L<8",NA,0,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Moteur","bouee","8<L<18",NA,0,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Moteur","bouee","18<L<24",NA,0,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Moteur","bouee","24<L<45",NA,0,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Moteur","bouee","L>45",NA,0,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Moteur","navigation","L<8",NA,6,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Moteur","navigation","8<L<18",NA,6,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Moteur","navigation","18<L<24",NA,6,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Moteur","navigation","24<L<45",NA,6,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Moteur","navigation","L>45",NA,6,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Voilier","ancre","L<8",0,9,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Voilier","ancre","8<L<18",9,9,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Voilier","ancre","18<L<24",0,9,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Voilier","ancre","24<L<45",0,9,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Voilier","ancre","L>45",0,9,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Voilier","bouee","L<8",NA,0,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Voilier","bouee","L>45",NA,0,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Voilier","navigation","L<8",NA,0,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Voilier","navigation","8<L<18",NA,0,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Voilier","navigation","18<L<24",NA,0,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Voilier","navigation","24<L<45",NA,0,NA
2021-08-18,2021,"août","Lotu",09:00:00,"Voilier","navigation","L>45",NA,0,NA
2021-08-18,2021,"août","Lotu",12:00:00,"Moteur","ancre","L<8",11,20,"2 moteurs 24 m-45m contrôlés par les agents car à l'intérieur de la limite, mais ancre à l'extérieur. Attention, c'est la position du bateau qui fait foi, ils auraient donc du bouger"
2021-08-18,2021,"août","Lotu",12:00:00,"Moteur","ancre","8<L<18",7,20,"2 moteurs 24 m-45m contrôlés par les agents car à l'intérieur de la limite, mais ancre à l'extérieur. Attention, c'est la position du bateau qui fait foi, ils auraient donc du bouger"
2021-08-18,2021,"août","Lotu",12:00:00,"Moteur","ancre","18<L<24",0,20,"2 moteurs 24 m-45m contrôlés par les agents car à l'intérieur de la limite, mais ancre à l'extérieur. Attention, c'est la position du bateau qui fait foi, ils auraient donc du bouger"
2021-08-18,2021,"août","Lotu",12:00:00,"Moteur","ancre","24<L<45",2,20,"2 moteurs 24 m-45m contrôlés par les agents car à l'intérieur de la limite, mais ancre à l'extérieur. Attention, c'est la position du bateau qui fait foi, ils auraient donc du bouger"
2021-08-18,2021,"août","Lotu",12:00:00,"Moteur","ancre","L>45",0,20,"2 moteurs 24 m-45m contrôlés par les agents car à l'intérieur de la limite, mais ancre à l'extérieur. Attention, c'est la position du bateau qui fait foi, ils auraient donc du bouger"
2021-08-18,2021,"août","Lotu",12:00:00,"Moteur","bouee","L<8",NA,0,"2 moteurs 24 m-45m contrôlés par les agents car à l'intérieur de la limite, mais ancre à l'extérieur. Attention, c'est la position du bateau qui fait foi, ils auraient donc du bouger"
2021-08-18,2021,"août","Lotu",12:00:00,"Moteur","bouee","8<L<18",NA,0,"2 moteurs 24 m-45m contrôlés par les agents car à l'intérieur de la limite, mais ancre à l'extérieur. Attention, c'est la position du bateau qui fait foi, ils auraient donc du bouger"
2021-08-18,2021,"août","Lotu",12:00:00,"Moteur","bouee","18<L<24",NA,0,"2 moteurs 24 m-45m contrôlés par les agents car à l'intérieur de la limite, mais ancre à l'extérieur. Attention, c'est la position du bateau qui fait foi, ils auraient donc du bouger"
2021-08-18,2021,"août","Lotu",12:00:00,"Moteur","bouee","24<L<45",NA,0,"2 moteurs 24 m-45m contrôlés par les agents car à l'intérieur de la limite, mais ancre à l'extérieur. Attention, c'est la position du bateau qui fait foi, ils auraient donc du bouger"
2021-08-18,2021,"août","Lotu",12:00:00,"Moteur","bouee","L>45",NA,0,"2 moteurs 24 m-45m contrôlés par les agents car à l'intérieur de la limite, mais ancre à l'extérieur. Attention, c'est la position du bateau qui fait foi, ils auraient donc du bouger"
2021-08-18,2021,"août","Lotu",12:00:00,"Moteur","navigation","L<8",NA,10,"2 moteurs 24 m-45m contrôlés par les agents car à l'intérieur de la limite, mais ancre à l'extérieur. Attention, c'est la position du bateau qui fait foi, ils auraient donc du bouger"
2021-08-18,2021,"août","Lotu",12:00:00,"Moteur","navigation","8<L<18",NA,10,"2 moteurs 24 m-45m contrôlés par les agents car à l'intérieur de la limite, mais ancre à l'extérieur. Attention, c'est la position du bateau qui fait foi, ils auraient donc du bouger"
2021-08-18,2021,"août","Lotu",12:00:00,"Moteur","navigation","18<L<24",NA,10,"2 moteurs 24 m-45m contrôlés par les agents car à l'intérieur de la limite, mais ancre à l'extérieur. Attention, c'est la position du bateau qui fait foi, ils auraient donc du bouger"
2021-08-18,2021,"août","Lotu",12:00:00,"Moteur","navigation","24<L<45",NA,10,"2 moteurs 24 m-45m contrôlés par les agents car à l'intérieur de la limite, mais ancre à l'extérieur. Attention, c'est la position du bateau qui fait foi, ils auraient donc du bouger"
2021-08-18,2021,"août","Lotu",12:00:00,"Moteur","navigation","L>45",NA,10,"2 moteurs 24 m-45m contrôlés par les agents car à l'intérieur de la limite, mais ancre à l'extérieur. Attention, c'est la position du bateau qui fait foi, ils auraient donc du bouger"
2021-08-18,2021,"août","Lotu",12:00:00,"Voilier","ancre","L<8",0,5,NA
2021-08-18,2021,"août","Lotu",12:00:00,"Voilier","ancre","8<L<18",5,5,NA
2021-08-18,2021,"août","Lotu",12:00:00,"Voilier","ancre","18<L<24",0,5,NA
2021-08-18,2021,"août","Lotu",12:00:00,"Voilier","ancre","24<L<45",0,5,NA
2021-08-18,2021,"août","Lotu",12:00:00,"Voilier","ancre","L>45",0,5,NA
2021-08-18,2021,"août","Lotu",12:00:00,"Voilier","bouee","L<8",NA,0,NA
2021-08-18,2021,"août","Lotu",12:00:00,"Voilier","bouee","8<L<18",NA,0,NA
2021-08-18,2021,"août","Lotu",12:00:00,"Voilier","bouee","18<L<24",NA,0,NA
2021-08-18,2021,"août","Lotu",12:00:00,"Voilier","bouee","24<L<45",NA,0,NA
2021-08-18,2021,"août","Lotu",12:00:00,"Voilier","bouee","L>45",NA,0,NA
2021-08-18,2021,"août","Lotu",12:00:00,"Voilier","navigation","L<8",NA,1,NA
2021-08-18,2021,"août","Lotu",12:00:00,"Voilier","navigation","8<L<18",NA,1,NA
2021-08-18,2021,"août","Lotu",12:00:00,"Voilier","navigation","18<L<24",NA,1,NA
2021-08-18,2021,"août","Lotu",12:00:00,"Voilier","navigation","24<L<45",NA,1,NA
2021-08-18,2021,"août","Lotu",12:00:00,"Voilier","navigation","L>45",NA,1,NA
2021-08-18,2021,"août","Lotu",15:00:00,"Moteur","ancre","L<8",20,29,"1 M >45 m (bateau ""Plan B"" croisière de luxe) en dehors de la limite&#10;+ 1 seul M sur les deux 24 m-45m contrôlés par les agents car à l'intérieur de la limite, mais ancre à l'extérieur. Attention, c'est la position du bateau qui fait foi, ils auraient donc du bouger"
2021-08-18,2021,"août","Lotu",15:00:00,"Moteur","ancre","8<L<18",8,29,"1 M >45 m (bateau ""Plan B"" croisière de luxe) en dehors de la limite&#10;+ 1 seul M sur les deux 24 m-45m contrôlés par les agents car à l'intérieur de la limite, mais ancre à l'extérieur. Attention, c'est la position du bateau qui fait foi, ils auraient donc du bouger"
2021-08-18,2021,"août","Lotu",15:00:00,"Moteur","ancre","18<L<24",0,29,"1 M >45 m (bateau ""Plan B"" croisière de luxe) en dehors de la limite&#10;+ 1 seul M sur les deux 24 m-45m contrôlés par les agents car à l'intérieur de la limite, mais ancre à l'extérieur. Attention, c'est la position du bateau qui fait foi, ils auraient donc du bouger"
2021-08-18,2021,"août","Lotu",15:00:00,"Moteur","ancre","24<L<45",1,29,"1 M >45 m (bateau ""Plan B"" croisière de luxe) en dehors de la limite&#10;+ 1 seul M sur les deux 24 m-45m contrôlés par les agents car à l'intérieur de la limite, mais ancre à l'extérieur. Attention, c'est la position du bateau qui fait foi, ils auraient donc du bouger"
2021-08-18,2021,"août","Lotu",15:00:00,"Moteur","ancre","L>45",0,29,"1 M >45 m (bateau ""Plan B"" croisière de luxe) en dehors de la limite&#10;+ 1 seul M sur les deux 24 m-45m contrôlés par les agents car à l'intérieur de la limite, mais ancre à l'extérieur. Attention, c'est la position du bateau qui fait foi, ils auraient donc du bouger"
2021-08-18,2021,"août","Lotu",15:00:00,"Moteur","bouee","L<8",NA,0,"1 M >45 m (bateau ""Plan B"" croisière de luxe) en dehors de la limite&#10;+ 1 seul M sur les deux 24 m-45m contrôlés par les agents car à l'intérieur de la limite, mais ancre à l'extérieur. Attention, c'est la position du bateau qui fait foi, ils auraient donc du bouger"
2021-08-18,2021,"août","Lotu",15:00:00,"Moteur","bouee","8<L<18",NA,0,"1 M >45 m (bateau ""Plan B"" croisière de luxe) en dehors de la limite&#10;+ 1 seul M sur les deux 24 m-45m contrôlés par les agents car à l'intérieur de la limite, mais ancre à l'extérieur. Attention, c'est la position du bateau qui fait foi, ils auraient donc du bouger"
